SalesOrderID,OrderDate,ShipDate,DateKey,CustomerKey,ProductKey,TerritoryKey,OrderQuantity,UnitPrice,DiscountPercent,SalesAmount,TotalProductCost,TaxAmount,FreightAmount,OrderStatus
11535,2023-03-04,2023-03-07,20230304,1547,123,8,5,32.72,0.15,139.06,83.4,11.12,8.75,Delivered
11536,2022-05-27,2022-06-02,20220527,1883,54,1,3,70.09,0.0,210.27,153.63,16.82,11.91,Delivered
11537,2023-12-25,2023-12-28,20231225,805,110,4,5,98.94,0.05,469.96,168.2,37.6,13.12,Delivered
11538,2024-01-26,2024-01-28,20240126,1000,37,4,3,164.94,0.0,494.82,333.42,39.59,14.2,Returned
11539,2023-05-25,2023-06-02,20230525,1378,94,8,7,43.23,0.2,242.09,161.42,19.37,6.4,Cancelled
11540,2023-06-17,2023-06-26,20230617,1048,113,5,5,27.55,0.0,137.75,79.2,11.02,3.31,Delivered
11541,2022-09-04,2022-09-05,20220904,834,79,7,3,56.05,0.05,159.74,118.59,12.78,9.1,Delivered
11542,2024-12-29,2025-01-04,20241229,293,29,8,1,363.72,0.2,290.98,116.24,23.28,2.77,Delivered
11543,2024-10-05,2024-10-08,20241005,1935,153,8,4,42.87,0.15,145.76,104.88,11.66,1.3,Delivered
11544,2023-03-18,2023-03-23,20230318,1775,69,7,3,84.76,0.1,228.85,165.03,18.31,2.54,Delivered
11545,2024-01-31,2024-02-01,20240131,302,48,1,4,163.24,0.05,620.31,311.28,49.62,7.46,Delivered
11546,2023-12-08,2023-12-16,20231208,950,146,1,3,49.26,0.2,118.22,61.11,9.46,8.28,Delivered
11547,2023-02-21,2023-02-25,20230221,1085,157,3,3,28.76,0.05,81.97,48.87,6.56,8.78,Delivered
11548,2023-01-31,2023-02-08,20230131,1498,166,5,3,52.63,0.1,142.1,90.21,11.37,10.78,Delivered
11549,2024-03-19,2024-03-27,20240319,1569,103,4,8,82.81,0.0,662.48,293.92,53.0,6.7,Delivered
11550,2024-12-01,2024-12-08,20241201,9,52,3,2,346.92,0.0,693.84,221.8,55.51,13.37,Shipped
11551,2022-04-11,2022-04-20,20220411,1031,75,4,5,34.66,0.2,138.64,88.95,11.09,4.54,Delivered
11552,2023-03-12,2023-03-19,20230312,1384,116,7,7,40.68,0.2,227.81,190.89,18.22,8.13,Delivered
11553,2022-06-25,2022-06-29,20220625,18,98,5,6,105.5,0.0,633.0,228.72,50.64,9.49,Delivered
11554,2022-09-30,2022-10-01,20220930,759,144,2,7,28.57,0.15,169.99,123.13,13.6,12.68,Delivered
11555,2022-10-26,2022-10-31,20221026,757,160,1,2,67.79,0.0,135.58,78.86,10.85,6.24,Shipped
11556,2023-11-11,2023-11-16,20231111,225,101,1,8,78.34,0.1,564.05,217.76,45.12,11.02,Delivered
11557,2022-04-10,2022-04-14,20220410,1503,135,5,1,38.89,0.15,33.06,22.46,2.64,1.95,Shipped
11558,2023-05-11,2023-05-13,20230511,831,90,4,7,28.01,0.0,196.07,106.05,15.69,2.06,Delivered
11559,2023-01-27,2023-02-05,20230127,1341,163,5,2,55.08,0.15,93.64,61.54,7.49,4.04,Delivered
11560,2023-12-23,2024-01-01,20231223,404,13,7,1,3152.41,0.0,3152.41,1204.38,252.19,7.33,Delivered
11561,2023-10-13,2023-10-20,20231013,917,73,5,2,35.55,0.2,56.88,32.66,4.55,7.31,Shipped
11562,2022-03-18,2022-03-21,20220318,1619,119,4,2,19.31,0.1,34.76,23.84,2.78,8.38,Delivered
11563,2022-07-30,2022-08-06,20220730,219,24,7,6,344.87,0.05,1965.76,1275.18,157.26,6.94,Shipped
11564,2024-08-20,2024-08-27,20240820,730,113,8,4,25.34,0.0,101.36,63.36,8.11,6.79,Delivered
11565,2023-10-20,2023-10-21,20231020,1986,86,2,4,92.29,0.0,369.16,200.04,29.53,5.99,Delivered
11566,2024-05-14,2024-05-20,20240514,1446,113,4,3,24.87,0.0,74.61,47.52,5.97,6.11,Cancelled
11567,2024-11-08,2024-11-11,20241108,327,73,8,7,45.56,0.0,318.92,114.31,25.51,2.32,Delivered
11568,2022-03-30,2022-04-01,20220330,1105,85,4,5,46.63,0.05,221.49,144.65,17.72,8.67,Shipped
11569,2023-02-19,2023-02-20,20230219,1616,39,8,6,176.35,0.2,846.48,635.1,67.72,7.47,Delivered
11570,2024-05-30,2024-06-09,20240530,1662,144,1,4,28.45,0.0,113.8,70.36,9.1,9.93,Delivered
11571,2022-09-15,2022-09-24,20220915,1933,95,8,5,10.41,0.0,52.05,27.1,4.16,1.06,Delivered
11572,2022-01-16,2022-01-25,20220116,1893,145,8,8,31.4,0.15,213.52,169.36,17.08,12.79,Delivered
11573,2023-04-04,2023-04-13,20230404,1946,43,2,8,134.49,0.05,1022.12,441.12,81.77,7.38,Shipped
11574,2024-10-23,2024-10-28,20241023,654,36,7,3,83.88,0.05,239.06,96.96,19.12,10.13,Delivered
11575,2022-05-06,2022-05-07,20220506,1859,114,5,2,41.37,0.0,82.74,55.72,6.62,12.58,Shipped
11576,2023-08-28,2023-09-02,20230828,444,126,8,1,40.91,0.15,34.77,26.25,2.78,7.77,Cancelled
11577,2022-07-12,2022-07-22,20220712,1915,110,2,2,90.78,0.1,163.4,67.28,13.07,9.83,Delivered
11578,2024-06-08,2024-06-14,20240608,825,103,7,8,97.43,0.0,779.44,293.92,62.36,9.5,Delivered
11579,2023-04-26,2023-04-30,20230426,1596,74,3,5,67.29,0.1,302.81,170.65,24.22,10.99,Delivered
11580,2023-07-31,2023-08-03,20230731,1398,98,3,6,98.07,0.05,559.0,228.72,44.72,9.74,Shipped
11581,2022-06-30,2022-07-10,20220630,1557,20,8,5,1182.64,0.1,5321.88,3509.2,425.75,32.54,Shipped
11582,2023-08-06,2023-08-14,20230806,863,63,2,1,145.65,0.0,145.65,90.64,11.65,7.9,Shipped
11583,2023-11-05,2023-11-06,20231105,90,25,7,2,191.27,0.2,306.03,163.46,24.48,13.73,Shipped
11584,2024-10-29,2024-10-30,20241029,822,35,5,6,103.27,0.15,526.68,370.8,42.13,3.93,Delivered
11585,2023-11-20,2023-11-30,20231120,1769,117,4,4,58.81,0.0,235.24,81.36,18.82,8.11,Delivered
11586,2022-07-02,2022-07-12,20220702,221,48,5,5,208.81,0.05,991.85,389.1,79.35,8.98,Delivered
11587,2024-10-31,2024-11-07,20241031,794,163,1,5,65.36,0.0,326.8,153.85,26.14,12.37,Delivered
11588,2022-07-07,2022-07-15,20220707,1674,36,3,7,88.36,0.0,618.52,226.24,49.48,11.9,Delivered
11589,2023-11-14,2023-11-19,20231114,1847,152,5,3,33.14,0.05,94.45,35.43,7.56,10.38,Shipped
11590,2022-03-12,2022-03-15,20220312,1119,6,7,7,2307.61,0.0,16153.27,10072.51,1292.26,15.78,Delivered
11591,2023-10-17,2023-10-19,20231017,50,151,2,6,14.85,0.2,71.28,43.92,5.7,3.01,Delivered
11592,2023-02-20,2023-02-21,20230220,1426,166,4,4,55.07,0.0,220.28,120.28,17.62,13.58,Delivered
11593,2023-02-16,2023-02-17,20230216,1858,23,4,1,182.37,0.0,182.37,149.65,14.59,9.25,Shipped
11594,2024-06-27,2024-07-06,20240627,1490,30,1,1,183.21,0.0,183.21,97.51,14.66,12.95,Delivered
11595,2023-04-18,2023-04-24,20230418,133,72,1,6,94.42,0.1,509.87,312.84,40.79,11.58,Delivered
11596,2023-04-17,2023-04-18,20230417,1447,68,4,4,170.69,0.05,648.62,305.76,51.89,6.95,Delivered
11597,2024-03-17,2024-03-20,20240317,1877,137,3,1,31.58,0.2,25.26,16.86,2.02,2.15,Delivered
11598,2024-05-28,2024-06-06,20240528,715,18,8,5,2780.26,0.15,11816.11,6498.75,945.29,44.22,Delivered
11599,2023-12-13,2023-12-17,20231213,1697,19,4,2,3807.89,0.0,7615.78,3962.3,609.26,31.6,Delivered
11600,2023-05-16,2023-05-17,20230516,887,157,5,8,36.59,0.1,263.45,130.32,21.08,7.27,Cancelled
11601,2022-07-13,2022-07-22,20220713,256,150,8,5,54.87,0.05,260.63,137.5,20.85,9.49,Cancelled
11602,2023-12-31,2024-01-01,20231231,831,27,8,8,108.97,0.15,741.0,456.0,59.28,13.13,Delivered
11603,2022-09-14,2022-09-23,20220914,1660,139,6,4,22.18,0.0,88.72,57.16,7.1,7.05,Shipped
11604,2024-03-23,2024-03-26,20240323,1894,118,7,7,4.55,0.0,31.85,17.64,2.55,3.58,Delivered
11605,2024-11-20,2024-11-29,20241120,1168,3,7,4,2760.54,0.05,10490.05,5230.92,839.2,6.6,Cancelled
11606,2023-10-28,2023-10-31,20231028,1128,48,6,1,186.58,0.1,167.92,77.82,13.43,9.17,Delivered
11607,2022-08-06,2022-08-09,20220806,700,83,8,8,69.25,0.0,554.0,329.84,44.32,7.07,Delivered
11608,2022-02-21,2022-03-02,20220221,1869,49,1,6,142.21,0.1,767.93,345.84,61.43,1.34,Returned
11609,2023-08-19,2023-08-21,20230819,224,113,2,7,24.01,0.1,151.26,110.88,12.1,9.16,Returned
11610,2022-10-12,2022-10-22,20221012,1777,91,8,7,19.76,0.0,138.32,54.81,11.07,8.48,Shipped
11611,2022-08-22,2022-08-27,20220822,878,135,1,1,37.39,0.15,31.78,22.46,2.54,6.05,Shipped
11612,2023-01-12,2023-01-17,20230112,1218,70,8,3,92.68,0.05,264.14,128.58,21.13,8.86,Delivered
11613,2024-08-06,2024-08-07,20240806,478,161,2,1,19.64,0.1,17.68,8.28,1.41,3.75,Shipped
11614,2022-11-04,2022-11-10,20221104,28,163,1,2,84.5,0.05,160.55,61.54,12.84,12.7,Delivered
11615,2022-12-17,2022-12-27,20221217,823,6,4,6,2755.93,0.0,16535.58,8633.58,1322.85,9.81,Delivered
11616,2023-03-08,2023-03-10,20230308,1149,163,8,1,62.33,0.0,62.33,30.77,4.99,1.19,Delivered
11617,2022-02-10,2022-02-13,20220210,1609,67,3,3,194.97,0.15,497.17,382.77,39.77,10.95,Delivered
11618,2024-07-13,2024-07-19,20240713,962,62,8,5,87.12,0.15,370.26,217.8,29.62,12.33,Delivered
11619,2022-07-08,2022-07-13,20220708,801,79,8,6,67.7,0.15,345.27,237.18,27.62,11.88,Delivered
11620,2024-02-19,2024-02-28,20240219,1616,127,6,4,56.26,0.0,225.04,111.84,18.0,4.54,Delivered
11621,2023-11-08,2023-11-10,20231108,780,72,7,7,129.72,0.1,817.24,364.98,65.38,10.28,Delivered
11622,2024-11-18,2024-11-22,20241118,1038,69,4,4,123.89,0.1,446.0,220.04,35.68,11.38,Delivered
11623,2023-12-25,2024-01-03,20231225,1291,110,7,3,110.28,0.2,264.67,100.92,21.17,7.92,Cancelled
11624,2023-09-06,2023-09-15,20230906,493,81,8,3,34.19,0.15,87.18,59.52,6.97,12.36,Delivered
11625,2024-08-22,2024-08-23,20240822,1846,131,7,5,45.25,0.2,181.0,130.85,14.48,13.37,Delivered
11626,2023-03-24,2023-03-29,20230324,500,77,1,7,46.38,0.15,275.96,159.11,22.08,5.72,Delivered
11627,2023-09-18,2023-09-24,20230918,740,16,8,1,2760.48,0.1,2484.43,1400.68,198.75,14.3,Delivered
11628,2022-01-17,2022-01-18,20220117,404,118,4,5,4.09,0.2,16.36,12.6,1.31,9.45,Delivered
11629,2024-08-15,2024-08-23,20240815,1874,59,6,8,98.93,0.2,633.15,451.6,50.65,14.61,Delivered
11630,2023-12-09,2023-12-10,20231209,1152,62,6,1,88.57,0.0,88.57,43.56,7.09,5.69,Shipped
11631,2022-03-20,2022-03-23,20220320,10,163,2,5,68.59,0.0,342.95,153.85,27.44,10.21,Delivered
11632,2023-12-05,2023-12-09,20231205,286,17,4,8,2721.89,0.2,17420.1,11434.08,1393.61,31.72,Delivered
11633,2024-10-03,2024-10-13,20241003,386,85,2,2,45.7,0.15,77.69,57.86,6.22,13.68,Shipped
11634,2023-12-24,2024-01-03,20231224,563,8,5,3,1092.97,0.0,3278.91,1159.38,262.31,40.17,Shipped
11635,2024-06-08,2024-06-15,20240608,1651,47,8,6,15.43,0.0,92.58,56.46,7.41,8.33,Delivered
11636,2023-01-30,2023-02-08,20230130,714,90,7,5,23.09,0.0,115.45,75.75,9.24,4.63,Cancelled
11637,2022-06-15,2022-06-25,20220615,664,60,5,2,129.88,0.15,220.8,101.66,17.66,13.63,Delivered
11638,2024-01-03,2024-01-09,20240103,1411,57,8,8,64.29,0.2,411.46,382.32,32.92,6.85,Delivered
11639,2022-08-09,2022-08-16,20220809,410,117,3,4,46.94,0.05,178.37,81.36,14.27,2.34,Delivered
11640,2023-10-13,2023-10-21,20231013,1973,96,3,7,84.1,0.2,470.96,295.4,37.68,13.17,Delivered
11641,2023-06-12,2023-06-14,20230612,1543,45,8,7,99.84,0.0,698.88,395.22,55.91,8.36,Delivered
11642,2022-01-29,2022-02-08,20220129,1911,160,7,1,56.52,0.0,56.52,39.43,4.52,2.17,Delivered
11643,2023-04-27,2023-05-07,20230427,689,154,5,2,36.47,0.05,69.29,41.82,5.54,14.17,Delivered
11644,2023-11-07,2023-11-17,20231107,1106,152,7,3,32.79,0.0,98.37,35.43,7.87,13.8,Delivered
11645,2022-07-24,2022-07-27,20220724,575,56,1,4,260.01,0.1,936.04,585.36,74.88,13.88,Delivered
11646,2023-12-06,2023-12-08,20231206,1332,75,4,3,44.52,0.0,133.56,53.37,10.68,9.51,Delivered
11647,2024-01-21,2024-01-22,20240121,1133,38,5,3,33.06,0.0,99.18,42.18,7.93,2.5,Shipped
11648,2024-01-11,2024-01-17,20240111,776,114,6,8,37.48,0.1,269.86,222.88,21.59,1.89,Delivered
11649,2022-02-19,2022-02-24,20220219,530,161,4,4,18.01,0.1,64.84,33.12,5.19,12.91,Delivered
11650,2023-05-25,2023-06-01,20230525,763,158,3,4,21.33,0.0,85.32,45.08,6.83,13.41,Delivered
11651,2024-09-17,2024-09-25,20240917,1389,31,2,2,88.28,0.05,167.73,80.02,13.42,3.06,Returned
11652,2024-08-15,2024-08-25,20240815,799,33,3,6,316.0,0.05,1801.2,1180.2,144.1,3.99,Delivered
11653,2024-05-25,2024-05-28,20240525,171,158,3,1,20.73,0.05,19.69,11.27,1.58,4.2,Delivered
11654,2023-05-20,2023-05-27,20230520,1843,146,8,2,40.48,0.05,76.91,40.74,6.15,4.05,Delivered
11655,2024-09-18,2024-09-20,20240918,736,7,1,3,2141.01,0.15,5459.58,4114.83,436.77,21.95,Delivered
11656,2023-08-22,2023-08-28,20230822,1517,153,5,2,40.42,0.0,80.84,52.44,6.47,1.79,Delivered
11657,2022-01-22,2022-01-25,20220122,269,2,8,7,2071.63,0.1,13051.27,6025.88,1044.1,13.25,Delivered
11658,2022-03-12,2022-03-16,20220312,1307,80,7,6,67.96,0.0,407.76,236.82,32.62,9.32,Delivered
11659,2024-03-23,2024-03-24,20240323,1329,61,4,1,228.16,0.1,205.34,112.72,16.43,11.93,Delivered
11660,2024-07-29,2024-08-04,20240729,1281,77,7,2,47.49,0.15,80.73,45.46,6.46,3.05,Delivered
11661,2022-07-17,2022-07-18,20220717,1820,20,3,4,1299.94,0.15,4419.8,2807.36,353.58,8.55,Shipped
11662,2023-10-05,2023-10-07,20231005,501,63,3,5,136.89,0.0,684.45,453.2,54.76,8.64,Shipped
11663,2022-07-21,2022-07-25,20220721,1347,138,4,3,31.68,0.0,95.04,59.88,7.6,3.43,Delivered
11664,2022-06-07,2022-06-14,20220607,249,134,2,7,6.82,0.2,38.19,26.46,3.06,1.13,Delivered
11665,2024-09-07,2024-09-11,20240907,1230,98,5,1,93.26,0.1,83.93,38.12,6.71,9.3,Delivered
11666,2024-05-27,2024-06-04,20240527,95,48,2,1,173.17,0.0,173.17,77.82,13.85,2.13,Delivered
11667,2024-08-28,2024-08-29,20240828,234,117,1,7,45.4,0.1,286.02,142.38,22.88,6.11,Delivered
11668,2024-12-27,2025-01-06,20241227,214,83,2,3,86.17,0.0,258.51,123.69,20.68,8.41,Delivered
11669,2022-06-14,2022-06-24,20220614,1636,68,8,5,179.66,0.0,898.3,382.2,71.86,6.88,Shipped
11670,2024-03-20,2024-03-26,20240320,798,87,2,2,76.63,0.05,145.6,95.28,11.65,6.99,Delivered
11671,2024-07-02,2024-07-04,20240702,1025,129,6,7,29.74,0.2,166.54,109.76,13.32,6.96,Delivered
11672,2022-10-03,2022-10-10,20221003,1892,98,8,8,94.44,0.0,755.52,304.96,60.44,6.21,Delivered
11673,2022-07-21,2022-07-25,20220721,1733,140,3,8,66.08,0.2,422.91,217.2,33.83,14.9,Delivered
11674,2023-03-22,2023-03-27,20230322,1969,98,7,2,90.76,0.2,145.22,76.24,11.62,6.47,Delivered
11675,2024-05-18,2024-05-22,20240518,2,56,8,5,240.87,0.0,1204.35,731.7,96.35,2.0,Delivered
11676,2022-07-18,2022-07-23,20220718,1283,45,2,2,105.9,0.0,211.8,112.92,16.94,8.16,Delivered
11677,2024-12-25,2025-01-01,20241225,1817,54,7,7,94.64,0.0,662.48,358.47,53.0,12.78,Delivered
11678,2024-03-04,2024-03-14,20240304,1849,131,4,8,50.48,0.0,403.84,209.36,32.31,6.28,Shipped
11679,2023-07-24,2023-08-02,20230724,997,57,2,4,74.91,0.0,299.64,191.16,23.97,10.66,Delivered
11680,2023-01-06,2023-01-09,20230106,233,153,4,3,37.03,0.0,111.09,78.66,8.89,6.37,Delivered
11681,2022-03-31,2022-04-05,20220331,773,13,3,3,2407.41,0.0,7222.23,3613.14,577.78,25.82,Shipped
11682,2022-11-18,2022-11-23,20221118,255,123,7,4,41.93,0.1,150.95,66.72,12.08,2.6,Delivered
11683,2024-09-10,2024-09-16,20240910,1077,115,8,5,35.62,0.05,169.2,88.2,13.54,13.52,Delivered
11684,2022-04-27,2022-05-03,20220427,1905,42,7,3,34.24,0.0,102.72,49.11,8.22,2.55,Delivered
11685,2024-05-05,2024-05-11,20240505,1511,133,1,2,22.1,0.1,39.78,18.44,3.18,10.28,Delivered
11686,2024-10-05,2024-10-09,20241005,1641,162,7,6,24.26,0.0,145.56,77.04,11.64,2.33,Delivered
11687,2022-07-12,2022-07-15,20220712,945,153,7,6,47.84,0.05,272.69,157.32,21.82,12.45,Shipped
11688,2023-09-17,2023-09-27,20230917,447,106,4,8,43.16,0.1,310.75,146.64,24.86,1.99,Delivered
11689,2022-04-20,2022-04-27,20220420,1942,136,1,3,68.06,0.0,204.18,116.4,16.33,11.69,Delivered
11690,2024-05-22,2024-05-30,20240522,387,90,4,3,24.68,0.0,74.04,45.45,5.92,12.23,Delivered
11691,2022-09-04,2022-09-08,20220904,963,20,1,6,1079.48,0.0,6476.88,4211.04,518.15,34.68,Delivered
11692,2022-04-26,2022-04-30,20220426,1378,122,6,3,56.86,0.15,144.99,95.88,11.6,5.14,Delivered
11693,2023-12-01,2023-12-08,20231201,1393,61,4,2,290.66,0.2,465.06,225.44,37.2,4.9,Delivered
11694,2022-11-12,2022-11-15,20221112,1592,83,3,6,84.55,0.2,405.84,247.38,32.47,4.81,Delivered
11695,2022-05-17,2022-05-22,20220517,1777,127,3,7,68.07,0.0,476.49,195.72,38.12,12.46,Delivered
11696,2024-04-11,2024-04-12,20240411,1426,32,5,7,87.34,0.1,550.24,433.16,44.02,4.66,Shipped
11697,2023-03-02,2023-03-11,20230302,652,65,1,4,203.67,0.05,773.95,410.28,61.92,4.05,Delivered
11698,2022-01-18,2022-01-26,20220118,820,154,7,6,34.65,0.1,187.11,125.46,14.97,1.65,Delivered
11699,2023-09-19,2023-09-25,20230919,1103,149,1,8,57.5,0.0,460.0,190.72,36.8,13.81,Delivered
11700,2022-12-27,2022-12-29,20221227,991,118,7,4,6.07,0.2,19.42,10.08,1.55,13.96,Delivered
11701,2022-05-12,2022-05-14,20220512,442,53,8,8,60.05,0.05,456.38,306.32,36.51,7.34,Delivered
11702,2022-09-05,2022-09-13,20220905,1448,58,5,5,258.07,0.15,1096.8,575.25,87.74,13.88,Shipped
11703,2022-12-18,2022-12-21,20221218,193,70,4,4,140.1,0.0,560.4,171.44,44.83,6.77,Delivered
11704,2023-04-26,2023-05-03,20230426,632,81,5,1,34.58,0.1,31.12,19.84,2.49,2.4,Delivered
11705,2022-12-11,2022-12-16,20221211,1788,142,5,5,79.81,0.15,339.19,214.7,27.14,1.43,Delivered
11706,2024-01-24,2024-01-25,20240124,631,154,2,8,32.69,0.15,222.29,167.28,17.78,13.52,Shipped
11707,2024-11-20,2024-11-27,20241120,689,17,5,7,2892.71,0.0,20248.97,10004.82,1619.92,28.73,Shipped
11708,2024-10-10,2024-10-16,20241010,1272,50,5,2,239.74,0.05,455.51,267.88,36.44,1.55,Delivered
11709,2022-10-02,2022-10-07,20221002,192,84,2,1,27.78,0.2,22.22,12.84,1.78,3.51,Delivered
11710,2022-05-25,2022-05-26,20220525,409,165,3,6,57.29,0.1,309.37,161.76,24.75,4.74,Shipped
11711,2022-12-24,2022-12-28,20221224,783,123,7,7,44.97,0.15,267.57,116.76,21.41,14.11,Delivered
11712,2022-12-10,2022-12-20,20221210,479,89,2,4,101.18,0.0,404.72,173.72,32.38,8.96,Delivered
11713,2023-01-28,2023-02-07,20230128,1712,5,3,4,1202.83,0.0,4811.32,3199.48,384.91,8.33,Delivered
11714,2024-02-15,2024-02-22,20240215,1050,46,5,4,255.1,0.0,1020.4,768.76,81.63,3.82,Delivered
11715,2023-04-17,2023-04-21,20230417,428,66,7,8,217.71,0.15,1480.43,802.72,118.43,8.38,Returned
11716,2023-06-06,2023-06-07,20230606,891,130,3,6,11.93,0.0,71.58,28.5,5.73,4.98,Delivered
11717,2022-10-01,2022-10-10,20221001,704,85,1,1,43.24,0.0,43.24,28.93,3.46,5.76,Delivered
11718,2023-12-13,2023-12-16,20231213,1298,144,1,6,39.2,0.05,223.44,105.54,17.88,12.81,Delivered
11719,2024-05-24,2024-06-03,20240524,581,109,8,6,77.46,0.1,418.28,204.6,33.46,2.35,Delivered
11720,2022-04-02,2022-04-07,20220402,256,118,6,4,4.42,0.2,14.14,10.08,1.13,9.29,Delivered
11721,2024-11-07,2024-11-15,20241107,1914,55,7,5,192.63,0.15,818.68,321.9,65.49,11.22,Delivered
11722,2024-11-23,2024-11-30,20241123,922,111,8,5,73.59,0.05,349.55,148.55,27.96,10.81,Delivered
11723,2022-02-15,2022-02-22,20220215,106,150,2,2,50.35,0.1,90.63,55.0,7.25,7.16,Shipped
11724,2023-03-17,2023-03-26,20230317,1631,67,6,8,190.2,0.05,1445.52,1020.72,115.64,7.73,Delivered
11725,2023-10-30,2023-10-31,20231030,157,87,8,7,80.83,0.15,480.94,333.48,38.48,2.34,Delivered
11726,2023-06-19,2023-06-29,20230619,419,47,7,5,16.99,0.0,84.95,47.05,6.8,9.55,Delivered
11727,2023-11-03,2023-11-04,20231103,664,72,4,1,124.77,0.2,99.82,52.14,7.99,6.73,Delivered
11728,2023-09-29,2023-09-30,20230929,1690,35,2,5,108.92,0.2,435.68,309.0,34.85,8.85,Delivered
11729,2022-12-10,2022-12-16,20221210,255,115,1,5,47.21,0.2,188.84,88.2,15.11,2.82,Cancelled
11730,2023-05-08,2023-05-17,20230508,1785,83,5,8,68.66,0.0,549.28,329.84,43.94,11.58,Delivered
11731,2022-05-27,2022-06-03,20220527,1060,64,1,5,159.83,0.2,639.32,412.1,51.15,11.48,Delivered
11732,2023-02-06,2023-02-12,20230206,719,132,2,4,37.29,0.2,119.33,97.08,9.55,2.18,Delivered
11733,2022-10-17,2022-10-25,20221017,1184,141,4,7,61.65,0.0,431.55,222.11,34.52,14.54,Shipped
11734,2023-08-26,2023-09-04,20230826,302,95,8,8,10.47,0.1,75.38,43.36,6.03,6.26,Shipped
11735,2023-03-19,2023-03-26,20230319,850,84,4,3,25.72,0.0,77.16,38.52,6.17,11.46,Delivered
11736,2023-07-31,2023-08-04,20230731,1219,161,4,5,20.36,0.2,81.44,41.4,6.52,9.37,Delivered
11737,2022-05-28,2022-05-31,20220528,456,51,1,6,312.56,0.05,1781.59,1176.96,142.53,2.24,Delivered
11738,2023-03-27,2023-03-29,20230327,618,115,7,5,35.81,0.05,170.1,88.2,13.61,7.46,Delivered
11739,2024-04-26,2024-04-29,20240426,502,100,8,7,44.94,0.0,314.58,146.72,25.17,10.75,Delivered
11740,2023-06-27,2023-07-05,20230627,1256,96,5,5,92.0,0.15,391.0,211.0,31.28,4.35,Delivered
11741,2023-11-16,2023-11-19,20231116,726,151,1,4,19.85,0.05,75.43,29.28,6.03,12.02,Returned
11742,2023-05-07,2023-05-15,20230507,954,100,3,7,45.78,0.0,320.46,146.72,25.64,1.35,Shipped
11743,2024-09-10,2024-09-17,20240910,727,120,5,2,53.91,0.05,102.43,64.66,8.19,5.91,Shipped
11744,2023-10-12,2023-10-20,20231012,1335,54,1,4,70.31,0.1,253.12,204.84,20.25,1.81,Delivered
11745,2022-04-06,2022-04-16,20220406,1513,72,3,1,98.26,0.0,98.26,52.14,7.86,6.58,Delivered
11746,2023-08-18,2023-08-23,20230818,501,88,6,6,30.28,0.05,172.6,68.22,13.81,6.12,Returned
11747,2023-02-15,2023-02-18,20230215,881,106,1,1,37.18,0.15,31.6,18.33,2.53,11.68,Delivered
11748,2022-03-01,2022-03-11,20220301,144,21,6,1,20.67,0.2,16.54,13.53,1.32,5.31,Delivered
11749,2022-06-09,2022-06-11,20220609,1412,154,2,7,42.73,0.0,299.11,146.37,23.93,2.21,Delivered
11750,2023-10-14,2023-10-23,20231014,1534,56,2,8,234.91,0.0,1879.28,1170.72,150.34,6.63,Delivered
11751,2023-09-20,2023-09-28,20230920,871,115,8,2,33.86,0.2,54.18,35.28,4.33,10.07,Delivered
11752,2023-07-29,2023-08-06,20230729,843,150,7,7,59.89,0.2,335.38,192.5,26.83,11.95,Delivered
11753,2022-10-29,2022-11-08,20221029,1517,5,6,6,1321.68,0.0,7930.08,4799.22,634.41,19.97,Shipped
11754,2022-05-19,2022-05-24,20220519,1437,43,3,4,132.37,0.0,529.48,220.56,42.36,11.22,Delivered
11755,2023-08-09,2023-08-10,20230809,570,81,3,8,38.1,0.1,274.32,158.72,21.95,8.49,Returned
11756,2022-05-18,2022-05-23,20220518,727,15,7,2,1919.95,0.0,3839.9,1641.68,307.19,25.34,Shipped
11757,2024-09-19,2024-09-24,20240919,1777,116,5,4,42.04,0.1,151.34,109.08,12.11,12.73,Delivered
11758,2024-10-21,2024-10-27,20241021,535,43,1,8,124.2,0.0,993.6,441.12,79.49,12.59,Delivered
11759,2023-06-22,2023-06-27,20230622,35,27,8,3,99.6,0.0,298.8,171.0,23.9,11.96,Delivered
11760,2024-01-02,2024-01-04,20240102,1876,138,8,7,26.14,0.2,146.38,139.72,11.71,13.1,Delivered
11761,2023-02-22,2023-02-24,20230222,1882,53,3,6,52.98,0.15,270.2,229.74,21.62,3.63,Delivered
11762,2024-02-05,2024-02-09,20240205,1845,69,6,7,85.58,0.1,539.15,385.07,43.13,12.41,Delivered
11763,2024-12-15,2024-12-24,20241215,1307,94,6,3,59.77,0.05,170.34,69.18,13.63,8.71,Delivered
11764,2022-04-29,2022-05-09,20220429,622,134,6,2,6.93,0.1,12.47,7.56,1.0,14.71,Delivered
11765,2024-11-28,2024-11-30,20241128,944,97,4,6,76.6,0.0,459.6,219.24,36.77,4.01,Returned
11766,2022-07-18,2022-07-28,20220718,638,57,1,2,76.72,0.15,130.42,95.58,10.43,11.72,Cancelled
11767,2024-12-27,2024-12-29,20241227,1774,67,3,7,250.96,0.0,1756.72,893.13,140.54,10.85,Delivered
11768,2022-11-18,2022-11-20,20221118,1795,156,1,6,12.38,0.15,63.14,38.64,5.05,12.78,Delivered
11769,2022-07-28,2022-07-31,20220728,1055,17,2,6,2140.65,0.0,12843.9,8575.56,1027.51,15.4,Delivered
11770,2024-04-02,2024-04-04,20240402,511,51,4,2,307.07,0.15,522.02,392.32,41.76,5.99,Delivered
